admission_grade,tuition_up_to_date,scholarship_holder,age,gender,approved_sem1,grade_sem1,approved_sem2,grade_sem2,target
114.4,1,0,19,0,5,11.5,4,14.6,Graduate
120.3,1,1,18,0,7,12.082857142857142,7,12.082857142857142,Graduate
120.0,1,1,27,0,6,11.833333333333334,5,12.8,Graduate
114.5,1,1,19,0,5,13.4,5,12.4,Graduate
127.8,1,1,19,0,0,0.0,0,0.0,Dropout
124.6,1,0,19,0,5,14.2,6,14.571428571428571,Graduate
130.3,1,1,18,0,7,13.814285714285717,7,13.814285714285717,Graduate
118.2,1,1,20,0,4,11.25,6,10.5,Enrolled
118.8,1,1,18,0,6,14.5,6,13.666666666666666,Graduate
133.0,1,0,19,0,0,0.0,0,0.0,Dropout
129.0,1,0,36,0,6,11.3,6,11.3,Graduate
100.0,1,0,18,0,0,0.0,1,16.0,Enrolled
120.7,1,0,18,0,1,12.0,3,12.0,Enrolled
132.5,1,0,19,0,7,12.3,7,12.3,Graduate
120.3,1,1,18,0,7,12.694285714285714,7,12.694285714285714,Graduate
114.6,1,0,18,0,4,11.0,4,11.0,Graduate
116.5,1,1,19,0,6,13.0,6,14.166666666666666,Graduate
127.8,1,1,19,0,7,14.4125,8,16.05,Graduate
129.9,1,0,18,0,7,12.92875,8,14.0625,Dropout
118.9,1,0,20,0,6,13.333333333333334,5,12.8,Graduate
114.3,1,1,20,0,5,12.8,5,12.8,Enrolled
114.8,1,0,20,0,7,14.402857142857142,7,14.402857142857142,Graduate
123.0,1,1,18,0,7,13.381428571428572,7,13.381428571428572,Graduate
122.1,1,0,18,0,7,14.13125,8,13.98375,Graduate
123.7,1,0,19,0,5,11.714285714285714,5,12.6,Graduate
132.4,1,0,19,0,5,11.8,4,11.25,Enrolled
114.8,1,0,44,0,6,11.166666666666666,2,11.0,Graduate
130.0,1,0,32,0,0,0.0,0,0.0,Dropout
122.3,1,0,22,0,5,13.6,5,12.0,Dropout
152.4,1,0,36,0,12,13.846153846153848,11,14.090909090909092,Graduate
120.1,1,1,18,0,6,12.5,6,13.333333333333334,Graduate
155.1,1,0,20,0,5,16.4,5,14.6,Graduate
124.5,1,1,20,0,11,13.818181818181818,11,13.454545454545457,Graduate
126.9,1,0,19,0,5,10.6,4,10.5,Graduate
153.2,1,0,24,0,5,10.2,5,12.2,Graduate
129.8,1,0,20,0,5,10.6,4,10.4,Enrolled
135.0,1,0,27,0,9,11.444444444444445,5,10.8,Dropout
131.3,1,0,20,0,5,14.333333333333334,8,12.625,Enrolled
125.2,1,1,23,0,16,13.0,13,13.266666666666667,Graduate
141.3,1,1,18,0,8,13.31,8,13.31,Graduate
117.1,1,1,18,0,5,10.571428571428571,5,12.2,Graduate
126.5,1,1,20,0,7,13.487142857142857,7,13.487142857142857,Graduate
120.1,1,1,20,0,6,12.333333333333334,6,11.833333333333334,Graduate
128.4,1,0,23,0,6,11.875,5,12.833333333333334,Dropout
140.0,1,0,20,0,6,13.966666666666669,6,13.966666666666669,Graduate
110.0,0,0,28,0,0,0.0,0,0.0,Dropout
116.8,1,0,21,0,4,11.5,5,12.8,Graduate
104.5,1,0,21,0,2,12.5,0,0.0,Dropout
140.0,1,0,28,0,0,0.0,0,0.0,Dropout
113.2,1,0,18,0,6,11.98,7,13.225,Graduate
118.6,1,1,21,0,5,13.2,5,11.8,Enrolled
123.8,1,0,19,0,6,11.614285714285714,8,14.0375,Graduate
126.7,1,1,18,0,7,14.314285714285717,7,14.314285714285717,Graduate
133.8,1,0,19,0,0,0.0,0,0.0,Dropout
140.0,1,0,20,0,6,12.666666666666666,2,13.0,Enrolled
100.6,1,1,20,0,6,12.766666666666666,7,12.128571428571428,Graduate
132.7,1,1,18,0,6,12.666666666666666,5,12.2,Graduate
106.6,1,0,20,0,6,11.5,4,10.571428571428571,Dropout
140.4,1,0,31,0,5,11.4,4,11.75,Dropout
128.3,1,1,19,0,7,14.70625,8,14.4775,Graduate
118.6,1,1,19,0,6,11.814285714285717,7,13.542857142857144,Graduate
123.4,1,0,23,0,6,13.0,6,11.875,Graduate
124.0,1,0,19,0,6,14.857142857142858,6,13.333333333333334,Graduate
121.3,1,0,20,0,6,12.6,6,12.6,Graduate
101.0,1,0,22,0,5,13.333333333333334,4,11.4,Enrolled
116.9,1,0,18,0,6,10.666666666666666,6,12.833333333333334,Enrolled
130.0,0,0,27,0,2,11.5,1,11.0,Dropout
120.0,1,0,29,0,1,10.0,0,0.0,Dropout
130.4,1,0,18,0,5,11.8,5,12.2,Graduate
118.7,1,0,18,0,5,11.8,6,12.666666666666666,Graduate
131.5,1,0,18,0,8,12.77125,8,12.77125,Graduate
120.4,1,0,20,0,3,11.333333333333334,5,12.6,Enrolled
129.1,1,0,18,0,6,12.666666666666666,5,14.6,Graduate
132.0,0,0,18,0,5,12.2,4,10.833333333333334,Enrolled
130.0,0,0,28,0,1,12.0,0,0.0,Dropout
132.8,1,1,18,0,7,11.721428571428572,7,11.721428571428572,Graduate
143.7,1,0,27,0,4,14.0,3,12.525,Enrolled
152.8,1,0,26,0,7,14.75,5,13.8,Enrolled
133.5,1,0,18,0,6,12.666666666666666,6,13.666666666666666,Graduate
146.2,1,0,18,0,4,13.0,5,14.0,Dropout
115.2,1,0,21,0,0,0.0,0,0.0,Dropout
120.7,1,0,18,0,4,10.75,0,0.0,Enrolled
101.8,0,0,32,0,0,0.0,0,0.0,Dropout
100.0,1,0,28,0,4,12.5,4,11.75,Graduate
121.9,0,0,40,0,0,0.0,0,0.0,Dropout
120.4,0,0,39,0,0,0.0,0,0.0,Dropout
120.4,0,0,39,0,0,0.0,0,0.0,Dropout
148.8,1,0,50,0,6,12.5,5,12.4,Graduate
123.0,1,0,23,0,5,12.8,3,11.666666666666666,Dropout
100.0,1,0,48,0,1,10.0,1,11.0,Dropout
112.1,1,0,23,0,4,11.25,5,10.2,Dropout
126.8,1,1,18,0,7,12.61,7,12.61,Graduate
115.9,1,0,18,0,2,12.0,5,12.6,Graduate
132.5,0,0,20,0,5,13.0,6,13.5,Graduate
132.2,1,1,18,0,4,12.0,5,13.0,Graduate
183.5,1,0,18,0,4,12.0,0,0.0,Dropout
136.0,1,0,31,1,1,12.0,1,11.0,Dropout
100.9,1,0,24,1,1,12.0,3,10.5,Enrolled
114.5,1,0,24,1,0,0.0,0,0.0,Graduate
110.3,0,0,26,1,0,0.0,0,0.0,Dropout
137.2,1,0,18,1,5,13.625,4,11.75,Dropout
116.9,1,1,19,1,3,11.666666666666666,3,11.666666666666666,Enrolled
121.8,1,0,22,1,0,0.0,0,0.0,Dropout
127.3,1,0,18,1,7,11.69,7,11.69,Graduate
120.0,0,0,20,1,0,0.0,0,0.0,Dropout
150.0,1,0,25,1,0,0.0,0,0.0,Graduate
100.0,1,0,24,1,4,11.5,5,11.285714285714286,Graduate
150.0,1,0,27,1,1,14.0,0,0.0,Dropout
116.9,1,0,21,1,5,11.0,5,12.4,Graduate
140.0,1,0,21,1,6,12.857142857142858,6,13.166666666666666,Graduate
122.1,1,0,19,1,4,12.5,6,11.333333333333334,Dropout
160.0,1,0,28,1,7,14.528571428571428,8,15.018181818181818,Graduate
118.4,1,0,20,1,5,10.0,2,12.0,Enrolled
150.0,1,1,21,1,6,13.0,6,12.625,Graduate
144.9,1,1,18,1,7,15.957142857142856,8,15.188888888888888,Graduate
121.1,1,1,18,1,5,13.2,5,12.6,Enrolled
121.8,1,0,20,1,4,10.2,3,11.0,Enrolled
146.8,1,0,25,1,5,14.2,2,13.5,Enrolled
138.0,1,0,22,1,6,12.625,2,14.5,Enrolled
138.0,1,0,18,1,6,13.496666666666668,6,13.496666666666668,Enrolled
116.3,1,0,19,1,5,13.25,5,11.0,Graduate
122.5,1,0,19,1,3,12.0,3,12.0,Dropout
115.0,0,0,25,1,4,13.0,4,13.75,Dropout
115.0,1,0,21,1,9,11.77777777777778,3,13.666666666666666,Dropout
119.8,1,0,19,1,2,11.0,0,0.0,Dropout
95.0,1,0,20,1,0,0.0,0,0.0,Dropout
150.0,1,0,25,1,14,12.428571428571429,6,10.857142857142858,Dropout
117.8,1,0,20,1,3,11.0,3,12.0,Enrolled
144.2,1,0,18,1,0,0.0,0,0.0,Graduate
130.0,1,0,23,1,3,11.5,3,10.666666666666666,Enrolled
128.2,1,0,23,1,8,12.5075,8,12.5075,Graduate
135.3,1,0,21,1,11,12.090909090909092,11,12.0,Graduate
143.9,1,0,20,1,2,11.0,3,12.666666666666666,Enrolled
140.7,1,0,25,1,1,10.0,2,11.333333333333334,Dropout
130.4,1,0,18,1,6,13.5,5,13.2,Graduate
123.2,1,0,22,1,6,14.166666666666666,6,13.625,Graduate
118.0,1,0,27,1,6,14.0,6,14.714285714285714,Graduate
120.0,1,0,25,1,0,0.0,0,0.0,Dropout
118.9,1,0,18,1,3,11.666666666666666,3,11.333333333333334,Dropout
117.2,1,0,20,1,5,14.6,5,14.2,Graduate
120.0,1,0,27,1,5,13.0,5,11.5,Graduate
118.1,1,0,20,1,6,12.166666666666666,6,12.0,Graduate
124.8,1,0,22,1,0,0.0,1,12.0,Dropout
106.5,1,0,19,1,3,10.5,3,10.8,Dropout
116.8,1,0,20,1,3,12.4,5,10.833333333333334,Enrolled
109.3,1,0,19,1,0,0.0,0,0.0,Graduate
120.0,0,0,29,1,0,0.0,0,0.0,Dropout
137.5,1,0,19,1,7,13.828571428571427,7,13.828571428571427,Graduate
150.0,1,1,28,0,5,10.6,5,10.2,Enrolled
120.4,1,0,20,0,6,11.5,6,11.666666666666666,Graduate
136.7,1,0,20,0,4,13.5,6,13.625,Graduate
118.5,1,0,31,0,0,0.0,0,0.0,Dropout
133.0,1,0,18,0,7,12.5375,7,12.614285714285714,Graduate
128.8,1,0,19,0,6,14.833333333333334,6,13.285714285714286,Enrolled
133.0,1,0,18,0,4,12.0,4,12.8,Graduate
102.0,1,0,19,0,5,11.8,5,11.6,Graduate
133.9,1,1,18,0,5,15.0,5,15.2,Graduate
127.0,1,0,19,0,3,12.0,5,13.2,Graduate
120.4,1,1,18,0,6,12.833333333333334,6,12.285714285714286,Graduate
124.5,1,0,19,0,6,11.666666666666666,3,12.0,Graduate
123.9,1,0,19,0,7,12.1625,8,13.825,Graduate
117.8,1,0,18,0,6,13.833333333333334,6,14.555555555555555,Graduate
126.7,1,0,19,0,4,12.45,5,11.7,Enrolled
110.0,1,1,20,0,6,12.125,6,13.571428571428571,Graduate
134.7,1,0,20,0,5,13.4,4,13.0,Enrolled
113.2,1,0,20,0,6,13.333333333333334,5,14.0,Enrolled
141.0,1,0,29,0,11,11.454545454545457,11,11.545454545454543,Dropout
111.5,0,1,20,0,4,12.0,3,10.0,Dropout
140.0,0,0,31,0,6,12.666666666666666,5,12.6,Dropout
134.3,1,0,20,0,6,12.666666666666666,6,13.77777777777778,Graduate
125.3,1,0,21,0,18,11.88888888888889,13,11.461538461538462,Graduate
140.0,1,0,23,0,0,0.0,0,0.0,Dropout
119.6,0,0,21,0,4,13.0,4,11.6,Dropout
170.0,1,0,24,0,7,16.885714285714283,8,15.744444444444444,Graduate
150.5,1,0,27,0,6,12.5,6,12.333333333333334,Graduate
128.0,1,1,18,0,7,13.055555555555555,8,15.8125,Graduate
108.7,0,0,21,0,0,0.0,0,0.0,Dropout
121.6,1,1,19,0,0,0.0,0,0.0,Dropout
125.3,1,1,19,0,7,12.355714285714283,7,12.355714285714283,Graduate
117.6,1,0,18,0,0,0.0,0,0.0,Dropout
124.3,1,1,18,0,5,11.98,5,11.98,Enrolled
106.1,1,1,20,0,7,13.857142857142858,7,12.571428571428571,Graduate
139.9,1,0,24,0,5,13.0,6,14.166666666666666,Graduate
110.8,1,0,20,0,6,12.833333333333334,6,11.166666666666666,Graduate
118.0,1,0,20,0,4,11.0,5,13.2,Enrolled
117.8,1,1,19,0,7,12.357142857142858,7,12.357142857142858,Graduate
127.5,1,1,18,0,7,13.857142857142858,7,13.857142857142858,Graduate
129.7,1,1,20,0,6,12.333333333333334,6,10.666666666666666,Graduate
130.6,1,0,20,0,7,12.847142857142858,8,13.788888888888888,Graduate
126.3,1,1,19,0,6,12.339999999999998,8,13.01875,Graduate
140.0,1,0,19,0,5,12.666666666666666,4,11.75,Enrolled
105.0,1,0,20,0,6,13.833333333333334,6,12.5,Graduate
114.6,1,0,19,0,2,10.75,2,10.0,Dropout
114.6,1,0,19,0,4,13.25,4,10.25,Dropout
131.0,1,1,18,0,8,13.73125,8,13.73125,Graduate
109.0,1,1,23,0,6,13.333333333333334,3,12.666666666666666,Dropout
132.0,1,0,21,0,5,12.0,5,10.8,Dropout
130.0,1,0,23,0,9,10.88888888888889,6,11.333333333333334,Graduate
109.5,1,0,19,0,7,13.025,8,13.811111111111112,Graduate
115.9,1,0,18,0,6,13.0,6,14.166666666666666,Graduate
131.6,1,0,19,0,5,11.8,5,12.0,Graduate
120.0,1,1,25,0,7,12.042857142857144,7,12.042857142857144,Graduate
109.7,1,0,19,0,5,12.2,4,13.0,Enrolled
136.4,1,1,19,0,7,12.8375,8,15.5,Graduate
120.0,1,1,24,0,7,11.0,7,11.7,Graduate
132.6,1,1,18,0,6,13.5,5,14.0,Graduate
112.9,1,1,19,0,6,12.125,6,12.714285714285714,Graduate
134.3,1,1,18,0,7,12.62857142857143,7,12.62857142857143,Graduate
123.2,1,0,27,0,3,10.666666666666666,4,11.4,Enrolled
117.2,1,0,19,0,5,11.2,5,11.6,Graduate
129.8,1,1,18,0,6,12.666666666666666,6,11.833333333333334,Dropout
158.0,0,0,34,0,4,13.5,0,0.0,Dropout
116.5,1,0,18,0,3,11.666666666666666,2,11.0,Enrolled
121.0,1,0,18,0,2,10.5,3,12.333333333333334,Enrolled
133.8,1,0,18,0,8,14.26875,8,14.26875,Enrolled
115.0,0,0,20,0,0,0.0,0,0.0,Dropout
131.8,1,1,19,0,2,10.5,3,13.333333333333334,Enrolled
121.0,1,0,21,0,5,11.2,1,10.0,Enrolled
152.4,1,0,26,0,5,12.0,5,14.833333333333334,Graduate
110.2,1,0,27,0,7,12.228571428571428,8,13.2125,Graduate
113.5,1,0,20,0,4,11.5,4,10.75,Graduate
144.4,1,0,18,0,6,15.375,6,16.428571428571427,Graduate
143.3,0,0,23,0,9,13.666666666666666,6,13.5,Enrolled
100.0,1,0,24,0,7,12.614285714285714,7,12.614285714285714,Graduate
126.3,1,1,19,0,5,12.2,6,11.5,Graduate
115.9,1,0,19,0,4,11.75,4,11.0,Graduate
114.9,1,1,19,0,5,11.4,3,10.0,Enrolled
121.0,1,0,18,0,5,10.6,2,10.0,Enrolled
112.3,1,0,22,0,13,10.923076923076923,11,11.454545454545457,Graduate
127.0,1,0,20,0,5,12.4,5,12.4,Graduate
120.0,1,0,25,0,0,0.0,0,0.0,Dropout
180.0,1,0,21,0,6,15.833333333333334,6,15.5,Graduate
117.4,1,0,19,0,5,11.8,6,11.708333333333334,Enrolled
115.8,1,0,18,0,6,12.571428571428571,6,13.666666666666666,Graduate
136.5,1,0,18,0,3,12.0,4,13.25,Graduate
129.0,1,0,19,1,7,13.3625,8,14.444444444444445,Graduate
137.6,1,1,19,0,5,15.4,5,16.0,Graduate
129.5,0,0,18,0,5,12.2,4,11.75,Dropout
129.1,1,1,20,0,11,12.818181818181818,11,13.545454545454543,Graduate
130.2,1,0,19,0,0,0.0,0,0.0,Dropout
134.3,1,0,28,0,17,13.394736842105264,17,13.554736842105264,Graduate
138.4,1,1,20,0,6,14.25,6,11.0,Graduate
120.0,1,0,30,0,9,13.444444444444445,7,14.714285714285714,Dropout
123.5,1,1,19,0,7,12.285714285714286,8,11.7375,Graduate
116.1,1,0,22,0,6,11.666666666666666,5,13.2,Graduate
110.8,1,0,18,0,6,12.166666666666666,6,13.5,Graduate
142.8,1,0,23,0,2,10.0,2,11.0,Dropout
155.5,1,0,18,0,6,14.0,6,15.0,Graduate
126.7,1,0,18,0,5,11.833333333333334,4,12.0,Enrolled
163.5,0,0,50,1,1,15.0,0,0.0,Dropout
161.9,1,1,19,0,0,0.0,0,0.0,Graduate
123.3,1,0,22,0,6,10.833333333333334,6,10.666666666666666,Graduate
137.5,1,1,23,0,6,13.142857142857142,6,14.0,Graduate
166.6,0,1,20,0,5,14.4,5,14.0,Dropout
103.5,0,0,44,0,0,0.0,0,0.0,Dropout
110.0,1,0,49,1,7,12.0,9,11.22222222222222,Graduate
128.2,1,0,46,1,9,12.2,10,12.8,Graduate
137.7,0,0,41,1,3,12.333333333333334,2,11.0,Dropout
128.8,1,0,18,1,7,11.8375,8,12.48125,Graduate
170.0,1,0,43,1,5,11.8,5,14.0,Graduate
116.4,0,0,70,1,0,0.0,0,0.0,Dropout
100.9,1,0,48,1,0,0.0,0,0.0,Dropout
136.0,1,0,41,1,19,12.68421052631579,13,12.384615384615383,Graduate
130.0,1,0,21,1,6,12.571428571428571,4,13.0,Enrolled
100.0,0,0,35,1,3,11.25,0,0.0,Dropout
157.0,1,0,44,1,4,14.0,4,15.5,Graduate
152.1,1,0,18,1,4,13.333333333333334,2,13.5,Dropout
162.9,1,0,45,1,6,13.666666666666666,6,13.666666666666666,Graduate
137.2,1,0,20,1,3,10.0,5,10.8,Enrolled
140.0,1,0,22,1,5,12.6,6,11.714285714285714,Graduate
146.5,1,0,39,1,3,17.333333333333332,1,17.0,Dropout
130.0,0,0,20,1,5,13.2,3,12.0,Enrolled
128.0,1,0,49,1,3,14.0,3,13.666666666666666,Dropout
190.0,1,0,43,1,4,13.875,1,12.5,Dropout
133.2,1,0,32,1,0,0.0,0,0.0,Dropout
124.3,1,0,47,1,9,13.11111111111111,7,14.857142857142858,Graduate
138.1,1,1,37,1,5,13.0,4,13.333333333333334,Dropout
144.3,1,0,41,1,10,12.5,7,12.142857142857142,Graduate
140.0,1,0,60,1,18,14.11111111111111,13,14.23076923076923,Graduate
148.3,1,0,47,1,11,14.727272727272728,9,15.77777777777778,Graduate
96.0,0,0,50,1,0,0.0,0,0.0,Dropout
121.7,1,0,45,1,0,0.0,0,0.0,Dropout
160.0,0,0,45,1,0,0.0,0,0.0,Dropout
110.3,1,0,33,1,4,13.5,5,11.6,Graduate
129.0,1,0,18,1,7,13.105714285714283,7,13.105714285714283,Graduate
150.0,1,0,43,1,5,13.5,5,14.4,Graduate
100.0,1,0,44,1,13,11.846153846153848,11,12.0,Graduate
107.5,1,0,29,1,0,0.0,0,0.0,Dropout
170.0,0,0,53,1,3,14.333333333333334,0,0.0,Dropout
123.0,1,0,37,1,5,15.8,5,17.6,Enrolled
138.5,1,0,18,1,5,13.8,5,12.4,Enrolled
140.0,1,0,35,1,6,12.666666666666666,3,12.0,Dropout
113.6,1,0,23,1,6,13.0,6,12.0,Enrolled
170.0,1,0,22,1,0,0.0,0,0.0,Graduate
115.5,0,0,33,1,1,11.0,0,0.0,Dropout
130.0,0,0,41,1,0,0.0,0,0.0,Dropout
140.0,1,0,51,1,7,15.2,8,16.575,Graduate
126.6,1,0,19,1,6,14.428571428571429,7,14.375,Graduate
143.2,1,0,35,1,0,0.0,0,0.0,Dropout
131.4,1,0,20,1,0,0.0,0,0.0,Graduate
133.3,1,0,18,1,4,13.75,5,11.2,Enrolled
118.3,0,1,18,1,5,12.166666666666666,3,12.0,Dropout
140.0,1,0,21,1,5,12.142857142857142,5,11.666666666666666,Graduate
124.7,1,0,21,1,6,12.0,5,11.6,Graduate
140.0,1,0,34,1,3,11.666666666666666,4,12.75,Graduate
150.0,1,0,34,1,0,0.0,0,0.0,Dropout
115.6,1,0,21,1,6,11.875,5,12.0,Graduate
116.9,1,0,32,1,7,11.285714285714286,6,12.333333333333334,Enrolled
123.4,1,0,30,1,2,10.0,3,11.333333333333334,Dropout
146.5,1,0,19,1,11,12.0,10,11.181818181818182,Enrolled
117.1,1,0,20,1,6,13.833333333333334,5,13.0,Dropout
113.9,1,0,18,1,0,0.0,0,0.0,Dropout
128.7,1,0,19,1,6,14.428571428571429,6,12.5,Graduate
132.9,1,0,18,1,5,14.2,6,12.4,Dropout
123.0,1,0,27,1,4,11.5,3,10.333333333333334,Dropout
129.8,1,0,52,1,5,13.0,6,15.0,Graduate
156.1,0,0,29,1,0,0.0,0,0.0,Dropout
120.0,0,0,22,1,3,11.333333333333334,2,11.0,Dropout
117.2,1,0,28,1,18,12.5,12,11.428571428571429,Graduate
107.0,1,0,30,1,0,0.0,0,0.0,Dropout
128.4,1,0,18,0,7,13.471428571428572,8,13.944444444444445,Graduate
123.4,1,0,21,0,4,11.75,3,13.333333333333334,Graduate
126.7,1,1,20,0,6,13.333333333333334,6,14.666666666666666,Graduate
123.0,1,1,21,0,8,13.105,8,13.105,Graduate
137.2,0,0,32,0,0,0.0,0,0.0,Dropout
125.9,1,1,20,1,6,15.5,6,12.166666666666666,Graduate
138.0,0,0,19,1,0,0.0,0,0.0,Dropout
128.2,0,0,18,1,4,11.25,3,12.333333333333334,Dropout
126.5,0,0,23,1,12,11.0,11,11.363636363636363,Dropout
112.4,1,0,20,1,6,12.333333333333334,4,13.0,Graduate
109.0,1,0,46,0,8,11.375,5,11.8,Graduate
100.0,1,0,27,1,18,12.22222222222222,12,12.384615384615383,Graduate
144.7,1,0,20,1,0,0.0,0,0.0,Enrolled
120.0,1,0,41,1,9,12.0,6,12.0,Graduate
100.0,1,0,40,1,1,11.0,1,10.0,Enrolled
154.0,1,0,37,1,16,14.125,10,13.0,Graduate
111.3,1,0,20,1,5,10.2,5,11.2,Enrolled
150.0,1,0,20,0,4,12.0,4,12.4,Enrolled
100.0,1,0,26,0,9,12.333333333333334,7,12.571428571428571,Graduate
162.5,1,0,54,1,9,14.333333333333334,7,13.857142857142858,Graduate
134.1,1,0,21,1,6,15.166666666666666,6,14.0,Graduate
133.0,1,1,20,0,6,15.142857142857142,6,15.142857142857142,Graduate
119.0,1,0,18,0,0,0.0,0,0.0,Dropout
131.1,1,0,19,0,6,13.411428571428573,7,13.294444444444444,Enrolled
129.4,1,0,18,0,6,12.333333333333334,6,12.166666666666666,Graduate
123.9,1,0,19,0,4,11.8,4,12.2,Enrolled
140.0,1,0,22,0,6,12.0,3,12.0,Dropout
162.0,1,0,19,0,6,15.0,6,15.625,Graduate
131.6,1,0,21,0,8,13.875,9,12.7,Dropout
110.6,1,0,20,0,6,11.833333333333334,6,14.333333333333334,Enrolled
117.4,1,1,18,0,6,12.5,6,13.833333333333334,Graduate
137.8,1,1,18,0,6,15.0,6,15.5,Graduate
106.7,1,0,20,0,2,11.666666666666666,4,10.5,Dropout
156.9,1,1,18,0,7,14.668,8,14.63375,Graduate
129.0,1,0,18,0,6,13.345,6,13.345,Enrolled
124.8,1,1,20,0,5,12.8,6,12.333333333333334,Graduate
115.1,1,0,19,0,6,10.833333333333334,6,12.142857142857142,Graduate
146.7,1,0,18,0,6,13.666666666666666,5,14.0,Graduate
132.8,1,0,18,0,7,14.537142857142856,7,14.537142857142856,Graduate
159.1,1,1,18,0,5,14.4,5,14.0,Dropout
137.6,1,1,20,0,0,0.0,0,0.0,Graduate
124.0,1,1,19,0,6,13.166666666666666,6,13.833333333333334,Graduate
149.0,0,0,36,1,2,11.5,0,0.0,Dropout
129.6,1,1,19,0,6,11.333333333333334,6,12.428571428571429,Graduate
110.0,1,0,18,0,6,12.0,5,13.6,Graduate
116.1,1,1,18,0,6,13.166666666666666,6,12.166666666666666,Graduate
133.3,1,1,18,0,6,14.833333333333334,6,14.166666666666666,Graduate
144.3,1,0,19,0,7,13.0,9,13.22222222222222,Graduate
133.6,1,0,18,0,7,13.087142857142856,8,12.95,Graduate
123.2,1,1,19,0,6,13.333333333333334,6,13.666666666666666,Graduate
137.2,1,0,18,0,6,12.166666666666666,4,12.75,Enrolled
130.0,0,1,22,0,6,11.0,4,12.0,Enrolled
110.0,0,0,18,0,0,0.0,0,0.0,Dropout
118.0,1,0,19,0,5,13.6,5,12.2,Graduate
128.4,1,0,18,0,6,15.5,6,14.0,Graduate
113.6,1,0,19,0,7,13.857142857142858,7,14.285714285714286,Graduate
113.5,1,0,20,0,2,11.5,3,10.0,Enrolled
146.9,1,1,18,0,6,13.0,6,12.166666666666666,Graduate
141.3,0,0,23,0,6,14.0,4,13.0,Enrolled
129.7,1,0,20,0,0,0.0,0,0.0,Dropout
121.3,1,0,20,0,6,11.166666666666666,6,11.5,Enrolled
109.1,0,1,22,0,0,0.0,0,0.0,Dropout
107.1,1,1,18,0,7,12.142857142857142,6,13.666666666666666,Graduate
129.2,1,1,18,0,7,14.145714285714286,8,13.627777777777778,Graduate
154.1,1,0,18,0,7,14.45,8,14.144444444444444,Graduate
147.2,1,0,18,0,7,15.714285714285714,7,15.0,Graduate
120.0,1,0,21,0,5,12.8,3,12.666666666666666,Enrolled
130.8,1,0,20,0,6,12.5,6,11.5,Enrolled
120.8,1,0,18,0,6,14.5,6,12.833333333333334,Graduate
125.4,0,1,20,0,7,13.462857142857144,7,13.164285714285716,Enrolled
121.3,1,0,25,0,6,12.833333333333334,6,12.833333333333334,Graduate
127.0,1,1,18,0,5,12.0,4,11.6,Graduate
151.6,1,0,19,0,0,0.0,0,0.0,Graduate
131.6,1,0,20,0,6,14.714285714285714,6,13.2,Enrolled
106.0,1,1,20,0,6,12.571428571428571,6,13.285714285714286,Graduate
111.6,1,1,21,0,6,12.5,6,11.5,Graduate
117.3,1,0,18,0,6,14.0,5,14.0,Graduate
121.4,1,0,18,0,7,11.571428571428571,6,13.166666666666666,Dropout
126.1,1,1,18,0,6,15.833333333333334,6,15.333333333333334,Graduate
137.0,1,0,18,0,8,14.25,8,14.25,Graduate
120.8,1,0,19,0,0,0.0,0,0.0,Dropout
128.7,1,0,20,0,6,11.666666666666666,6,11.0,Dropout
118.0,1,0,47,0,0,0.0,0,0.0,Dropout
120.0,1,0,21,0,5,13.2,2,12.5,Enrolled
160.0,1,0,31,1,2,12.0,1,10.0,Dropout
150.0,1,0,46,1,0,0.0,0,0.0,Dropout
121.8,1,0,18,1,4,12.0,2,11.0,Enrolled
125.4,1,0,19,1,3,13.333333333333334,4,10.75,Dropout
126.6,1,0,23,1,5,12.414285714285713,2,13.5,Enrolled
150.0,0,0,22,1,0,0.0,0,0.0,Dropout
114.5,1,0,19,1,5,13.8,5,12.4,Graduate
107.0,0,0,19,0,0,0.0,0,0.0,Dropout
115.7,0,0,22,1,4,11.5,4,14.0,Enrolled
120.0,0,0,29,1,0,0.0,0,0.0,Dropout
134.8,1,0,18,0,6,14.016666666666666,6,14.016666666666666,Graduate
133.6,1,0,18,0,5,11.4,5,10.8,Graduate
129.0,0,1,23,0,0,0.0,0,0.0,Dropout
128.4,1,0,34,0,5,10.4,5,12.0,Graduate
122.2,1,0,19,0,3,10.666666666666666,4,10.25,Graduate
113.3,1,0,18,0,4,14.25,5,12.714285714285714,Enrolled
129.9,1,1,20,0,7,13.914285714285713,8,14.10625,Graduate
126.2,1,0,19,0,7,13.761111111111113,7,12.82375,Graduate
112.6,1,0,22,0,5,12.6,4,11.25,Enrolled
149.0,1,1,23,0,6,13.857142857142858,6,14.166666666666666,Graduate
120.0,1,1,34,1,7,13.842857142857143,7,13.842857142857143,Graduate
120.4,0,0,18,1,0,0.0,0,0.0,Enrolled
128.1,1,0,21,1,5,11.8,0,0.0,Dropout
141.7,1,0,22,1,6,12.666666666666666,6,13.833333333333334,Dropout
130.0,1,0,28,1,0,0.0,0,0.0,Dropout
113.3,1,0,23,1,0,0.0,0,0.0,Dropout
105.9,1,0,20,1,4,10.75,2,10.0,Dropout
122.7,1,0,18,1,5,12.6,3,13.25,Dropout
120.0,0,0,28,1,0,0.0,0,0.0,Dropout
119.8,1,0,21,1,2,12.0,7,12.142857142857142,Dropout
122.9,0,0,25,1,3,14.0,2,14.5,Dropout
160.0,0,0,19,1,6,14.0,6,13.5,Dropout
